评论内容,毒性评论,普通评论,
家门口我去吃//@iRMotto:私家小厨 我们这好多喜宴都在这办//@要浪趁早:这种饭店名字就该爆出来 灾情退去去吃爆他,,1,
这里面有女性吗？显而易见,1,,
媒体应该多多转发,,1,
为什么不给女消防员画面  你在歧视女性,1,,
不能忘记和亏待雪中送炭的人~,,1,
中国人，团结！,,1,
这几天都是一些悲喜交加的新闻。愿安好！,,1,
这就是普通人的博大情怀。,,1,
团结一心，这就是最真实的中国！,,1,
看到一片赞歌，我就知道永远不会改进的了。哇都好棒,,1,
请问要怎么去当志愿者,,1,
好人一生平安,,1,
饭店老板不火都难,,1,
以后一定生意兴隆的，好人好运,,1,
怎么可以去涿州帮忙,,1,
希望可以有更多灾民目前的新闻 . 谢谢,,1,
好感动！希望赶紧成功救援结束，不再有人牺牲,,1,
水灾过后，当地人多去光顾，这样的老板，必须生意红火,,1,
人间至暖时刻，让我们一起向善而行,,1,
感谢小哥们,,1,
加油涿州！辛苦了救援队！,,1,
活该老板发大财,,1,
众志成城！！！,,1,
中国人从来不畏战的自信从哪里来，就是从人名的团结上来的，从人名心里的这一把把烛光里来的,,1,
谢谢救援的英雄们,,1,
祝店家生意兴隆,,1,
欣慰，骄傲，自豪,,1,
中国需要这些人,,1,
人民自救。,,1,
呜呜好人一生平安辛苦了,,1,
这个时候能吃上热菜热饭感恩！给老板点赞,,1,
大义大爱，热搜就该多点这种,,1,
老板几句话说的真赞,,1,
洪水快点下去！！！台风快快散！！！,,1,
自古燕赵多义士,,1,
什么时候80%的领导也能如此，那人民的幸福指数得多高。。,,1,
特殊的温馨的烛光晚餐,,1,
我们涿州桃园三结义的地方,,1,
老百姓就是这样，滴水之恩，涌泉相报，好人一生平安，向英雄们致敬,,1,
救援人员辛苦了,,1,
总是让人热泪盈眶,,1,
这是我们中国人独有的情怀,,1,
刘备、赵匡胤、郦道元、范阳卢氏、张飞、涿鹿之战都在涿州～～～,,1,
好人平平安安,,1,
身为涿州人民 谢谢我的同胞 我的祖国,,1,
是的  一切的根源都是为了人民,,1,
多好的人民啊,,1,
咱们中国人就是这么团结,,1,
这个才是应该值得上热搜的事,,1,
国家不能救救吗？老百姓已经够苦了,,1,
愿平安，感谢老板，致敬英雄,,1,
哪个饭店啊！可以回家了我也要去吃！！,,1,
河北涿州受灾群众1/3，目前被困人员有的已经在房顶躲水，涿州人扛下了所有 私家车出动，私人气垫船救人，小区百姓下水游泳为各单元业主送吃的喝的！最高水深6米，房顶没了。涿州加油，河北加油！,,1,
被最后一句话感动了。,,1,
祝老板生意兴隆,,1,
为老板点赞，祝老板发财！,,1,
不行，我看不得这种，眼泪不受控制，更何况这次受灾区是我的家乡,,1,
我们中国有最好的人民,,1,
这才是国人该追的星,,1,
应该强调男性性别,1,,
全部是男性？,,1,
加油～我们一起扛难关,,1,
老板你等着，灾情一过有你那忙的了,,1,
最温馨的烛光晚餐！！,,1,
一线救援人员辛苦啦祝老板生意兴隆,,1,
好人一生平安,,1,
想起98哈尔滨大水，军民一家亲大灾大难，永远可以相信中国子弟兵,,1,
辛苦，注意安全,,1,
一方有难，八方支援！中国人，团结！,,1,
先转为敬，火速围观~,,1,
私家小厨，老板的广泛布施的大善人,,1,
感动哭了，我涿州人民太好了,,1,
最浪漫的烛光晚餐。。双向奔赴的善良,,1,
辛苦了！愿一切平安！,,1,
一切都会过去的,,1,
属于中国人的品质,,1,
一点也不浪漫。,,1,
这种老板活该发财,,1,
呜呜世上还是好人多,,1,
老板大爱救援人员辛苦啦平安归来,,1,
普通大众最感人,,1,
这种时候能做点好事，后面会有很多生意上门的,,1,
谢谢全国各地的救援同志 救助我的家乡  叩谢了,,1,
大家都要平平安安,,1,
为饭店老板点赞,,1,
好人有福报,,1,
洪水无情人有情,,1,
饭店叫啥名啊？给人家表扬表扬啊,,1,
谁饿死都不可以饿死救援人员,,1,
活该，这家店后面生意要爆火,,1,
吃口热饭，不需要有多好。喝点热粥，让子弟兵可以舒舒服服的。感恩这么好的老板。,,1,
这家店真的很好免费为救援队提供午饭,,1,
还是人民抱团取暖比较靠谱,,1,
咱们中国人就是这么团结,,1,
多好的人民啊,,1,
好样的中国人团结,,1,
老百姓真好,,1,
爆饭店名字呀这个好事都不爆,,1,
可爱的人民！最伟大,,1,
请大家扩散一下，涿州的洪水灾害不是内涝，而且开堤泄洪！牺牲涿州，减轻了京津雄的压力！希望国家部门能够记得我们涿州的付出！,,1,
“吃口热的”中国人最朴实的浪漫,,1,
一群可爱的人！,,1,
人民回馈的温暖，何尝不是另一种双向奔赴//@蒸汽可可:多好的人民啊,,1,
河北人民加油,,1,
饭店老板真厉害！,,1,
哪家饭店，让我们大家知道,,1,
这一幕好温暖！,,1,
好人一生平安。好人在民间。,,1,
涿州私家小厨,,1,
有爱有力量,,1,
意义不同的烛光晚餐，希望大家都平安,,1,
为老板点赞人真的很好啊,,1,
女宝在哪？？,1,,
私家小厨菜挺好吃的，不敢发招牌菜上来，怕以后不好点了感谢救援力量，感谢大家的帮助！,,1,
老板发大财，好人一生平安,,1,
昨天我联系的就是这家店主刘姐。目前还在继续免费接待受灾群众和救援队。再次提醒，不要去大众点评的地址，那里是一楼，去新地址：范阳路东兴北街一号，这里是四楼。去之前，电话13733225128刘姐。以后有机会一定去这家店捧个场，刘姐仁义。涿州还在最难的时候，大家多帮忙。,,1,
扩散  让更多人看到,,1,
向救援人员致敬,,1,
大爱老板，关键时刻伸出援手,,1,
一方有难  八方支援,,1,
这样的老板我希望他多挣钱,,1,
店址已截图 日后去旅游必定尝尝大姐的手艺,,1,
希望中国都是这样的好人为店老板点赞,,1,
患难见真情，救援队辛苦了，老板好样的。等灾后大家多去这个店消费。,,1,
到处都有善良。,,1,
去年河南，今年河北…妈诶。太难了。,,1,
私家小厨红事会 恢复正常后一定去吃一顿！,,1,
好人，灾难过后有机会去捧场吧,,1,
热评一有店的详情。点赞这个店。点赞所有辛苦救援的人！以后大家可以去照顾这个好心老板生意哦,,1,
好人有好报！,,1,
好人一生平安,,1,
这是真  正道的光  ，众志成城！！,,1,
点的蜡烛吃饭,,1,
向救援人员致敬,,1,
好人有好报,,1,
常言道兵马未动粮草先行，但是每次一有事看到的都是救援官兵如何如何艰苦，真为后勤保障能力担忧啊,,1,
好人一生平安！救援人员辛苦了！,,1,
好人一生平安,,1,
这老板发的社交平台是啥,,1,
风雨无情，人间有情！,,1,
好人一生平安,,1,
好人一生平安,,1,
给老板一个赞,,1,
老板，大义,,1,
好人一生平安,,1,
只有老百姓心疼老百姓。,,1,
让这个老板发财！,,1,
好人一生平安,,1,
大义有爱。,,1,
谢谢谢谢！谢谢这位老板！,,1,
好人平安//@Huan贺:这样的老板我希望他多挣钱,,1,
后勤保障部门呢？,,1,
这种老板活该发财,,1,
免费给消防员用餐是值得肯定的，但是希望有关部门能给予店家补贴，不然本该给消防员的餐补不知道又进了哪个人的腰包,,1,
你是应该赚钱的,,1,
患难见真情，好样的,,1,
活该她发财,,1,
已到涿州支援队通讯录 求转发  让更多的人看到 看图片,,1,
还以为是彪子庄园，他们那也接待了很多救队员,,1,
这里是是河北保定涞水野三坡，这里洪水非常严重，请小伙伴们帮忙转发，河北涞水山里的九龙镇，三坡镇，龙门乡，赵各庄镇，其中口乡各个村庄洪灾很严重，网上看不见报道是因为没电，没网，没信号，路也都断了，很多人的房子被冲走了，请小伙伴们帮忙转发，请求支援！,,1,
老板有格局,,1,
这家餐厅特别好吃，特别是宫保鸡丁，才22块钱；调口也非常不错,,1,
等以后一定去支持,,1,
老板有大义,,1,
先转为敬，火速围观~,,1,
给店老板点赞，加油,,1,
停水停电！！？老板也很难吧,,1,
人间有真情,,1,
救援队都吃不上饭？,,1,
伟大复兴路,,1,
点赞中国好老板。,,1,
这样的老板以后一定会发大财的,,1,
好心人，好人有好报！,,1,
这个饭店没有遇到洪水吗？,,1,
捕捉关键词，涿州，刘女士,1,,
这个时候她也不容易，守望相助，共渡难关???,1,,
中国人总是被他们当中最勇敢的人保护的最好，平时大家好似一盘散沙，但是真到了危急时刻，总有仁人志士挺身而出，义无反顾，甚至不怕牺牲自己，这就是中华文明经久不衰的原因，中华儿女在国家、民族危难时刻就会血脉觉醒！,,1,
好人一生平安,,1,
最朴实的老百姓,,1,
给老板点赞,,1,
去过这家喝满月酒，看来以后要经常去了,,1,
做了国家应该做的事情！,,1,
这不是应该的，这是仁义之举,,1,
给老板点赞,,1,
请曝光这个老板,,1,
给刘姐店点赞,,1,
谢谢好心的老板。老板心善一定发大财,,1,
大爱！善人。,,1,
城管没挡送饭人员？,,1,
好人一生平安,,1,
好人！祝你生意兴隆！,,1,
人间有大爱，希望灾情早日结束,,1,
老板大气也够霸气，无奈本人小屌丝一枚，没钱没粮，只能捧个人场。在此祝愿老板财源广进，还有这场灾难赶紧过去。。。,,1,
救援队不会白吃的，有纪律约束，单位事后肯定会补偿店家。当然店家的义举值得称赞,,1,
为这样的店家点赞，是大意就该得到认可。,,1,
先转为敬，火速围观~,,1,
私家小厨喜宴这个名字 离园暂时没法去，大众点评团给你点点赞,,1,
感谢老板大爱，以后这个店大家多多捧场,,1,
小厨可以的,,1,
辛苦大家了，一定都要平平安安,,1,
这老板大爱呀，灾后大家多多去吃饭支持一下老板的爱心,,1,
好人有好报,,1,
如有机会必去捧场，君子之约。,,1,
好人有好报,,1,
希望灾情过后 北京政府 把湖北这家饭店的钱给付了,,1,
为饭店老板的行动点个大大赞,,1,
做餐饮最重要是良心，这样的店以后大胆放心的去,,1,
私家小厨算是涿州物美价廉的饭店了，开了很多年了，私家小厨红事汇都是一个老板。,,1,
好人一生平安大家都要顺利度过难关,,1,
灾情过后大家也会跟淄博一样感谢老板,,1,
政府看到了吗？该出手啦,,1,
好人一生平安,,1,
大白应该初来做贡献，不要号召普通人,,1,
店主必须发财！,,1,
这是大爱，停水停电还能坚持，也不容易，政府应该给补助一些,,1,
????目前北二环，一中北门的山西救援队70多人，到现在一直没吃饭，能帮救援队和志愿者送饭的朋友， 尽快联系房管家刘思言13522964008,,1,
好人有好报！,,1,
以后大家多去给捧捧场,,1,
感动中国考虑考虑人家老板吧,,1,
涿州一饭店免费为救援人员提供饭菜,,1,
这老板的格局太大了，仗义疏财,,1,
